ABC_Publication,Edition,State,District,Year,Half,Language,Frequency,Avg Circulation,Gram State,Gram District
Nandini,Guwahati edition,AS,Sonitpur,2015,H1,Assamese,Monthly,3152.0,ASSAM,SONITPUR
Nandini,Guwahati edition,AS,Tinsukia,2013,H1,Assamese,Monthly,1284.0,ASSAM,TINSUKIA
Nandini,Guwahati edition,AS,Tinsukia,2013,H2,Assamese,Monthly,1353.0,ASSAM,TINSUKIA
Nandini,Guwahati edition,AS,Tinsukia,2014,H1,Assamese,Monthly,1393.0,ASSAM,TINSUKIA
Nandini,Guwahati edition,AS,Tinsukia,2014,H2,Assamese,Monthly,1546.0,ASSAM,TINSUKIA
Nandini,Guwahati edition,AS,Tinsukia,2015,H1,Assamese,Monthly,1468.0,ASSAM,TINSUKIA
National Duniya,New Delhi edition,DL,New Delhi,2013,H1,Hindi,Dailies,103939.0,DELHI,NEW DELHI
National Duniya,New Delhi edition,DL,New Delhi,2013,H2,Hindi,Dailies,102732.0,DELHI,NEW DELHI
National Duniya,New Delhi edition,DL,New Delhi,2014,H1,Hindi,Dailies,104118.0,DELHI,NEW DELHI
National Duniya,New Delhi edition,HR,Faridabad,2013,H1,Hindi,Dailies,20477.0,HARYANA,FARIDABAD
National Duniya,New Delhi edition,HR,Faridabad,2013,H2,Hindi,Dailies,20387.0,HARYANA,FARIDABAD
National Duniya,New Delhi edition,HR,Faridabad,2014,H1,Hindi,Dailies,20664.0,HARYANA,FARIDABAD
National Duniya,New Delhi edition,HR,Gurgaon,2013,H1,Hindi,Dailies,7017.0,HARYANA,GURGAON
National Duniya,New Delhi edition,HR,Gurgaon,2013,H2,Hindi,Dailies,6931.0,HARYANA,GURGAON
National Duniya,New Delhi edition,HR,Gurgaon,2014,H1,Hindi,Dailies,7024.0,HARYANA,GURGAON
National Duniya,New Delhi edition,HR,Jhajjar,2013,H1,Hindi,Dailies,5346.0,HARYANA,JHAJJAR
National Duniya,New Delhi edition,HR,Jhajjar,2013,H2,Hindi,Dailies,5367.0,HARYANA,JHAJJAR
National Duniya,New Delhi edition,HR,Jhajjar,2014,H1,Hindi,Dailies,5439.0,HARYANA,JHAJJAR
National Duniya,New Delhi edition,HR,Panipat,2013,H1,Hindi,Dailies,10208.0,HARYANA,PANIPAT
National Duniya,New Delhi edition,HR,Panipat,2013,H2,Hindi,Dailies,10181.0,HARYANA,PANIPAT
National Duniya,New Delhi edition,HR,Panipat,2014,H1,Hindi,Dailies,10318.0,HARYANA,PANIPAT
National Duniya,New Delhi edition,HR,Rewari,2013,H1,Hindi,Dailies,6095.0,HARYANA,REWARI
National Duniya,New Delhi edition,HR,Rewari,2013,H2,Hindi,Dailies,5905.0,HARYANA,REWARI
National Duniya,New Delhi edition,HR,Rewari,2014,H1,Hindi,Dailies,5987.0,HARYANA,REWARI
National Duniya,New Delhi edition,HR,Rohtak,2013,H1,Hindi,Dailies,8623.0,HARYANA,ROHTAK
National Duniya,New Delhi edition,HR,Rohtak,2013,H2,Hindi,Dailies,8578.0,HARYANA,ROHTAK
National Duniya,New Delhi edition,HR,Rohtak,2014,H1,Hindi,Dailies,8693.0,HARYANA,ROHTAK
National Duniya,New Delhi edition,HR,Sonipat,2013,H1,Hindi,Dailies,9517.0,HARYANA,SONIPAT
National Duniya,New Delhi edition,HR,Sonipat,2013,H2,Hindi,Dailies,9503.0,HARYANA,SONIPAT
National Duniya,New Delhi edition,HR,Sonipat,2014,H1,Hindi,Dailies,9631.0,HARYANA,SONIPAT
National Duniya,New Delhi edition,UP,Gautam Buddha Nagar,2013,H1,Hindi,Dailies,10365.0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
National Duniya,New Delhi edition,UP,Gautam Buddha Nagar,2013,H2,Hindi,Dailies,10315.0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
National Duniya,New Delhi edition,UP,Gautam Buddha Nagar,2014,H1,Hindi,Dailies,10455.0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
National Duniya,New Delhi edition,UP,Ghaziabad,2013,H1,Hindi,Dailies,23336.0,UTTAR PRADESH,GHAZIABAD
National Duniya,New Delhi edition,UP,Ghaziabad,2013,H2,Hindi,Dailies,23339.0,UTTAR PRADESH,GHAZIABAD
National Duniya,New Delhi edition,UP,Ghaziabad,2014,H1,Hindi,Dailies,23652.0,UTTAR PRADESH,GHAZIABAD
Nava Bharat,Bilaspur edition,CT,Bilaspur,2015,H1,Hindi,Dailies,33199.0,CHHATTISGARH,BILASPUR
Nava Bharat,Bilaspur edition,CT,Korba,2015,H1,Hindi,Dailies,23229.0,CHHATTISGARH,KORBA
Nava Bharat,Bilaspur edition,CT,Koriya,2015,H1,Hindi,Dailies,6387.0,CHHATTISGARH,KORIYA
Nava Bharat,Bilaspur edition,CT,Surguja,2015,H1,Hindi,Dailies,11007.0,CHHATTISGARH,SURGUJA
Nava Bharat,Durg edition,CT,Durg,2015,H1,Hindi,Dailies,57098.0,CHHATTISGARH,DURG
Nava Bharat,Raigarh edition,CT,Janjgir-champa,2015,H1,Hindi,Dailies,13928.0,CHHATTISGARH,JANJGIR-CHAMPA
Nava Bharat,Raigarh edition,CT,Jashpur,2015,H1,Hindi,Dailies,2574.0,CHHATTISGARH,JASHPUR
Nava Bharat,Raigarh edition,CT,Raigarh,2015,H1,Hindi,Dailies,11178.0,CHHATTISGARH,RAIGARH
Nava Bharat,Raipur edition,CT,Bastar,2015,H1,Hindi,Dailies,6694.0,CHHATTISGARH,BASTAR
Nava Bharat,Raipur edition,CT,Dantewada,2015,H1,Hindi,Dailies,2559.0,CHHATTISGARH,DANTEWADA
Nava Bharat,Raipur edition,CT,Dhamtari,2015,H1,Hindi,Dailies,5419.0,CHHATTISGARH,DHAMTARI
Nava Bharat,Raipur edition,CT,Kanker,2015,H1,Hindi,Dailies,3976.0,CHHATTISGARH,KANKER
Nava Bharat,Raipur edition,CT,Kawardha,2015,H1,Hindi,Dailies,10168.0,CHHATTISGARH,KAWARDHA
Nava Bharat,Raipur edition,CT,Mahasamund,2015,H1,Hindi,Dailies,12842.0,CHHATTISGARH,MAHASAMUND
Nava Bharat,Raipur edition,CT,Raipur,2015,H1,Hindi,Dailies,83241.0,CHHATTISGARH,RAIPUR
Nava Bharat,Raipur edition,CT,Rajnandgaon,2015,H1,Hindi,Dailies,15280.0,CHHATTISGARH,RAJNANDGAON
Nava Bharat,Raipur edition,OR,Balangir,2015,H1,Hindi,Dailies,735.0,ORISSA,BALANGIR
Nava Bharat,Raipur edition,OR,Bargarh,2015,H1,Hindi,Dailies,1128.0,ORISSA,BARGARH
Nava Bharat,Raipur edition,OR,Jharsuguda,2015,H1,Hindi,Dailies,609.0,ORISSA,JHARSUGUDA
Nava Bharat,Raipur edition,OR,Naupada,2015,H1,Hindi,Dailies,452.0,ORISSA,NAUPADA
Nava Bharat,Raipur edition,OR,Other Districts,2015,H1,Hindi,Dailies,170.0,ORISSA,CUTTACK
Nava Bharat,Raipur edition,OR,Sambalpur,2015,H1,Hindi,Dailies,2471.0,ORISSA,SAMBALPUR
Navakal,Mumbai edition,MH,Ahmadnagar,2013,H1,Marathi,Dailies,496.0,MAHARASHTRA,AHMADNAGAR
Navakal,Mumbai edition,MH,Ahmadnagar,2013,H2,Marathi,Dailies,472.0,MAHARASHTRA,AHMADNAGAR
Navakal,Mumbai edition,MH,Ahmadnagar,2014,H1,Marathi,Dailies,936.0,MAHARASHTRA,AHMADNAGAR
Navakal,Mumbai edition,MH,Ahmadnagar,2014,H2,Marathi,Dailies,437.0,MAHARASHTRA,AHMADNAGAR
Navakal,Mumbai edition,MH,Ahmadnagar,2015,H1,Marathi,Dailies,397.0,MAHARASHTRA,AHMADNAGAR
Navakal,Mumbai edition,MH,Aurangabad,2013,H1,Marathi,Dailies,48.0,MAHARASHTRA,AURANGABAD
Navakal,Mumbai edition,MH,Bid,2013,H1,Marathi,Dailies,7.0,MAHARASHTRA,BID
Navakal,Mumbai edition,MH,Dhule,2013,H1,Marathi,Dailies,340.0,MAHARASHTRA,DHULE
Navakal,Mumbai edition,MH,Dhule,2013,H2,Marathi,Dailies,343.0,MAHARASHTRA,DHULE
Navakal,Mumbai edition,MH,Dhule,2014,H1,Marathi,Dailies,358.0,MAHARASHTRA,DHULE
Navakal,Mumbai edition,MH,Dhule,2014,H2,Marathi,Dailies,340.0,MAHARASHTRA,DHULE
Navakal,Mumbai edition,MH,Dhule,2015,H1,Marathi,Dailies,311.0,MAHARASHTRA,DHULE
Navakal,Mumbai edition,MH,Jalgaon,2013,H1,Marathi,Dailies,437.0,MAHARASHTRA,JALGAON
Navakal,Mumbai edition,MH,Jalgaon,2013,H2,Marathi,Dailies,395.0,MAHARASHTRA,JALGAON
Navakal,Mumbai edition,MH,Jalgaon,2014,H1,Marathi,Dailies,326.0,MAHARASHTRA,JALGAON
Navakal,Mumbai edition,MH,Jalgaon,2014,H2,Marathi,Dailies,284.0,MAHARASHTRA,JALGAON
Navakal,Mumbai edition,MH,Jalgaon,2015,H1,Marathi,Dailies,280.0,MAHARASHTRA,JALGAON
Navakal,Mumbai edition,MH,Kolhapur,2013,H1,Marathi,Dailies,180.0,MAHARASHTRA,KOLHAPUR
Navakal,Mumbai edition,MH,Mumbai,2013,H1,Marathi,Dailies,74720.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Mumbai,2013,H2,Marathi,Dailies,72165.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Mumbai,2014,H1,Marathi,Dailies,64307.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Mumbai,2014,H2,Marathi,Dailies,66497.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Mumbai,2015,H1,Marathi,Dailies,61523.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Nanded,2013,H1,Marathi,Dailies,92.0,MAHARASHTRA,NANDED
Navakal,Mumbai edition,MH,Nandurbar,2013,H1,Marathi,Dailies,74.0,MAHARASHTRA,NANDURBAR
Navakal,Mumbai edition,MH,Nashik,2013,H1,Marathi,Dailies,2768.0,MAHARASHTRA,NASHIK
Navakal,Mumbai edition,MH,Nashik,2013,H2,Marathi,Dailies,2632.0,MAHARASHTRA,NASHIK
Navakal,Mumbai edition,MH,Nashik,2014,H1,Marathi,Dailies,3030.0,MAHARASHTRA,NASHIK
Navakal,Mumbai edition,MH,Nashik,2014,H2,Marathi,Dailies,2440.0,MAHARASHTRA,NASHIK
Navakal,Mumbai edition,MH,Nashik,2015,H1,Marathi,Dailies,2146.0,MAHARASHTRA,NASHIK
Navakal,Mumbai edition,MH,Other Districts,2013,H1,Marathi,Dailies,501.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Other Districts,2013,H2,Marathi,Dailies,1007.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Other Districts,2014,H1,Marathi,Dailies,612.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Other Districts,2014,H2,Marathi,Dailies,742.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Other Districts,2015,H1,Marathi,Dailies,653.0,MAHARASHTRA,MUMBAI
Navakal,Mumbai edition,MH,Parbhani,2013,H1,Marathi,Dailies,98.0,MAHARASHTRA,PARBHANI
Navakal,Mumbai edition,MH,Pune,2013,H1,Marathi,Dailies,5451.0,MAHARASHTRA,PUNE
Navakal,Mumbai edition,MH,Pune,2013,H2,Marathi,Dailies,5416.0,MAHARASHTRA,PUNE
Navakal,Mumbai edition,MH,Pune,2014,H1,Marathi,Dailies,4809.0,MAHARASHTRA,PUNE
Navakal,Mumbai edition,MH,Pune,2014,H2,Marathi,Dailies,4896.0,MAHARASHTRA,PUNE
Navakal,Mumbai edition,MH,Pune,2015,H1,Marathi,Dailies,4777.0,MAHARASHTRA,PUNE
Navakal,Mumbai edition,MH,Raigad,2013,H1,Marathi,Dailies,2923.0,MAHARASHTRA,RAIGAD
Navakal,Mumbai edition,MH,Raigad,2013,H2,Marathi,Dailies,2824.0,MAHARASHTRA,RAIGAD
Navakal,Mumbai edition,MH,Raigad,2014,H1,Marathi,Dailies,3373.0,MAHARASHTRA,RAIGAD
Navakal,Mumbai edition,MH,Raigad,2014,H2,Marathi,Dailies,2733.0,MAHARASHTRA,RAIGAD
Navakal,Mumbai edition,MH,Raigad,2015,H1,Marathi,Dailies,2577.0,MAHARASHTRA,RAIGAD
Navakal,Mumbai edition,MH,Ratnagiri,2013,H1,Marathi,Dailies,2498.0,MAHARASHTRA,RATNAGIRI
Navakal,Mumbai edition,MH,Ratnagiri,2013,H2,Marathi,Dailies,2415.0,MAHARASHTRA,RATNAGIRI
Navakal,Mumbai edition,MH,Ratnagiri,2014,H1,Marathi,Dailies,3505.0,MAHARASHTRA,RATNAGIRI
Navakal,Mumbai edition,MH,Ratnagiri,2014,H2,Marathi,Dailies,2513.0,MAHARASHTRA,RATNAGIRI
Navakal,Mumbai edition,MH,Ratnagiri,2015,H1,Marathi,Dailies,2340.0,MAHARASHTRA,RATNAGIRI
Navakal,Mumbai edition,MH,Sangli,2013,H1,Marathi,Dailies,31.0,MAHARASHTRA,SANGLI
Navakal,Mumbai edition,MH,Satara,2013,H1,Marathi,Dailies,661.0,MAHARASHTRA,SATARA
Navakal,Mumbai edition,MH,Satara,2013,H2,Marathi,Dailies,620.0,MAHARASHTRA,SATARA
Navakal,Mumbai edition,MH,Satara,2014,H1,Marathi,Dailies,459.0,MAHARASHTRA,SATARA
Navakal,Mumbai edition,MH,Satara,2014,H2,Marathi,Dailies,568.0,MAHARASHTRA,SATARA
Navakal,Mumbai edition,MH,Satara,2015,H1,Marathi,Dailies,581.0,MAHARASHTRA,SATARA
Navakal,Mumbai edition,MH,Sindhudurg,2013,H1,Marathi,Dailies,599.0,MAHARASHTRA,SINDHUDURG
Navakal,Mumbai edition,MH,Sindhudurg,2013,H2,Marathi,Dailies,577.0,MAHARASHTRA,SINDHUDURG
Navakal,Mumbai edition,MH,Sindhudurg,2014,H1,Marathi,Dailies,828.0,MAHARASHTRA,SINDHUDURG
Navakal,Mumbai edition,MH,Sindhudurg,2014,H2,Marathi,Dailies,710.0,MAHARASHTRA,SINDHUDURG
Navakal,Mumbai edition,MH,Sindhudurg,2015,H1,Marathi,Dailies,577.0,MAHARASHTRA,SINDHUDURG
Navakal,Mumbai edition,MH,Solapur,2013,H1,Marathi,Dailies,656.0,MAHARASHTRA,SOLAPUR
Navakal,Mumbai edition,MH,Solapur,2013,H2,Marathi,Dailies,666.0,MAHARASHTRA,SOLAPUR
Navakal,Mumbai edition,MH,Solapur,2014,H1,Marathi,Dailies,608.0,MAHARASHTRA,SOLAPUR
Navakal,Mumbai edition,MH,Solapur,2014,H2,Marathi,Dailies,626.0,MAHARASHTRA,SOLAPUR
Navakal,Mumbai edition,MH,Solapur,2015,H1,Marathi,Dailies,569.0,MAHARASHTRA,SOLAPUR
Navakal,Mumbai edition,MH,Thane,2013,H1,Marathi,Dailies,1181.0,MAHARASHTRA,THANE
Navakal,Mumbai edition,MH,Thane,2013,H2,Marathi,Dailies,1145.0,MAHARASHTRA,THANE
Navakal,Mumbai edition,MH,Thane,2014,H1,Marathi,Dailies,1454.0,MAHARASHTRA,THANE
Navakal,Mumbai edition,MH,Thane,2014,H2,Marathi,Dailies,1102.0,MAHARASHTRA,THANE
Navakal,Mumbai edition,MH,Thane,2015,H1,Marathi,Dailies,1019.0,MAHARASHTRA,THANE
Navbharat Times,Mumbai edition,DN,Dadra & Nagar Haveli,2015,H1,Hindi,Dailies,378.0,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI
Navbharat Times,Mumbai edition,DN,Other Districts,2015,H1,Hindi,Dailies,26.0,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI
Navbharat Times,Mumbai edition,DD,Daman,2013,H2,Hindi,Dailies,478.0,DAMAN & DIU,DAMAN
Navbharat Times,Mumbai edition,DD,Daman,2014,H1,Hindi,Dailies,412.0,DAMAN & DIU,DAMAN
Navbharat Times,Mumbai edition,DD,Daman,2014,H2,Hindi,Dailies,602.0,DAMAN & DIU,DAMAN
Navbharat Times,Mumbai edition,DD,Other Districts,2013,H2,Hindi,Dailies,204.0,DAMAN & DIU,DAMAN
Navbharat Times,Mumbai edition,DD,Other Districts,2014,H1,Hindi,Dailies,188.0,DAMAN & DIU,DAMAN
Navbharat Times,Mumbai edition,GA,North Goa,2013,H1,Hindi,Dailies,292.0,GOA,NORTH GOA
Navbharat Times,Mumbai edition,GA,North Goa,2013,H2,Hindi,Dailies,258.0,GOA,NORTH GOA
Navbharat Times,Mumbai edition,GA,North Goa,2014,H1,Hindi,Dailies,328.0,GOA,NORTH GOA
Navbharat Times,Mumbai edition,GA,North Goa,2014,H2,Hindi,Dailies,260.0,GOA,NORTH GOA
Navbharat Times,Mumbai edition,GA,North Goa,2015,H1,Hindi,Dailies,251.0,GOA,NORTH GOA
Navbharat Times,Mumbai edition,GA,South Goa,2013,H1,Hindi,Dailies,324.0,GOA,SOUTH GOA
Navbharat Times,Mumbai edition,GA,South Goa,2013,H2,Hindi,Dailies,324.0,GOA,SOUTH GOA
Navbharat Times,Mumbai edition,GA,South Goa,2014,H1,Hindi,Dailies,254.0,GOA,SOUTH GOA
Navbharat Times,Mumbai edition,GA,South Goa,2014,H2,Hindi,Dailies,366.0,GOA,SOUTH GOA
Navbharat Times,Mumbai edition,GA,South Goa,2015,H1,Hindi,Dailies,350.0,GOA,SOUTH GOA
Navbharat Times,Mumbai edition,GJ,Other Districts,2013,H1,Hindi,Dailies,1037.0,GUJARAT,GANDHINAGAR
Navbharat Times,Mumbai edition,GJ,Other Districts,2013,H2,Hindi,Dailies,428.0,GUJARAT,GANDHINAGAR
Navbharat Times,Mumbai edition,GJ,Other Districts,2014,H1,Hindi,Dailies,348.0,GUJARAT,GANDHINAGAR
Navbharat Times,Mumbai edition,GJ,Other Districts,2014,H2,Hindi,Dailies,357.0,GUJARAT,GANDHINAGAR
Navbharat Times,Mumbai edition,GJ,Other Districts,2015,H1,Hindi,Dailies,346.0,GUJARAT,GANDHINAGAR
Navbharat Times,Mumbai edition,GJ,Surat,2013,H1,Hindi,Dailies,294.0,GUJARAT,SURAT
Navbharat Times,Mumbai edition,GJ,Surat,2013,H2,Hindi,Dailies,320.0,GUJARAT,SURAT
Navbharat Times,Mumbai edition,GJ,Surat,2014,H1,Hindi,Dailies,304.0,GUJARAT,SURAT
Navbharat Times,Mumbai edition,GJ,Surat,2014,H2,Hindi,Dailies,268.0,GUJARAT,SURAT
Navbharat Times,Mumbai edition,GJ,Surat,2015,H1,Hindi,Dailies,260.0,GUJARAT,SURAT
Navbharat Times,Mumbai edition,GJ,Valsad,2013,H1,Hindi,Dailies,1288.0,GUJARAT,VALSAD
Navbharat Times,Mumbai edition,GJ,Valsad,2013,H2,Hindi,Dailies,1218.0,GUJARAT,VALSAD
Navbharat Times,Mumbai edition,GJ,Valsad,2014,H1,Hindi,Dailies,1120.0,GUJARAT,VALSAD
Navbharat Times,Mumbai edition,GJ,Valsad,2014,H2,Hindi,Dailies,1058.0,GUJARAT,VALSAD
Navbharat Times,Mumbai edition,GJ,Valsad,2015,H1,Hindi,Dailies,920.0,GUJARAT,VALSAD
Navbharat Times,Mumbai edition,KL,Other Districts,2013,H1,Hindi,Dailies,316.0,KERALA,THIRUVANANTHAPURAM
Navbharat Times,Mumbai edition,KL,Other Districts,2013,H2,Hindi,Dailies,333.0,KERALA,THIRUVANANTHAPURAM
Navbharat Times,Mumbai edition,KL,Other Districts,2014,H1,Hindi,Dailies,323.0,KERALA,THIRUVANANTHAPURAM
Navbharat Times,Mumbai edition,KL,Other Districts,2014,H2,Hindi,Dailies,330.0,KERALA,THIRUVANANTHAPURAM
Navbharat Times,Mumbai edition,KL,Other Districts,2015,H1,Hindi,Dailies,338.0,KERALA,THIRUVANANTHAPURAM
Navbharat Times,Mumbai edition,MH,Jalgaon,2013,H1,Hindi,Dailies,329.0,MAHARASHTRA,JALGAON
Navbharat Times,Mumbai edition,MH,Jalgaon,2013,H2,Hindi,Dailies,303.0,MAHARASHTRA,JALGAON
Navbharat Times,Mumbai edition,MH,Jalgaon,2014,H1,Hindi,Dailies,286.0,MAHARASHTRA,JALGAON
Navbharat Times,Mumbai edition,MH,Jalgaon,2014,H2,Hindi,Dailies,272.0,MAHARASHTRA,JALGAON
Navbharat Times,Mumbai edition,MH,Jalgaon,2015,H1,Hindi,Dailies,258.0,MAHARASHTRA,JALGAON
Navbharat Times,Mumbai edition,MH,Mumbai,2013,H1,Hindi,Dailies,82283.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Mumbai,2013,H2,Hindi,Dailies,82375.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Mumbai,2014,H1,Hindi,Dailies,80824.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Mumbai,2014,H2,Hindi,Dailies,78650.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Mumbai,2015,H1,Hindi,Dailies,79331.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Nashik,2013,H1,Hindi,Dailies,2636.0,MAHARASHTRA,NASHIK
Navbharat Times,Mumbai edition,MH,Nashik,2013,H2,Hindi,Dailies,2523.0,MAHARASHTRA,NASHIK
Navbharat Times,Mumbai edition,MH,Nashik,2014,H1,Hindi,Dailies,2476.0,MAHARASHTRA,NASHIK
Navbharat Times,Mumbai edition,MH,Nashik,2014,H2,Hindi,Dailies,2386.0,MAHARASHTRA,NASHIK
Navbharat Times,Mumbai edition,MH,Nashik,2015,H1,Hindi,Dailies,2302.0,MAHARASHTRA,NASHIK
Navbharat Times,Mumbai edition,MH,Other Districts,2013,H1,Hindi,Dailies,1095.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Other Districts,2013,H2,Hindi,Dailies,723.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Other Districts,2014,H1,Hindi,Dailies,683.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Other Districts,2014,H2,Hindi,Dailies,725.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Other Districts,2015,H1,Hindi,Dailies,689.0,MAHARASHTRA,MUMBAI
Navbharat Times,Mumbai edition,MH,Pune,2013,H1,Hindi,Dailies,1655.0,MAHARASHTRA,PUNE
Navbharat Times,Mumbai edition,MH,Pune,2013,H2,Hindi,Dailies,1644.0,MAHARASHTRA,PUNE
Navbharat Times,Mumbai edition,MH,Pune,2014,H1,Hindi,Dailies,1440.0,MAHARASHTRA,PUNE
Navbharat Times,Mumbai edition,MH,Pune,2014,H2,Hindi,Dailies,1513.0,MAHARASHTRA,PUNE
Navbharat Times,Mumbai edition,MH,Pune,2015,H1,Hindi,Dailies,1489.0,MAHARASHTRA,PUNE
Navbharat Times,Mumbai edition,MH,Raigad,2013,H1,Hindi,Dailies,2142.0,MAHARASHTRA,RAIGAD
Navbharat Times,Mumbai edition,MH,Raigad,2013,H2,Hindi,Dailies,2202.0,MAHARASHTRA,RAIGAD
Navbharat Times,Mumbai edition,MH,Raigad,2014,H1,Hindi,Dailies,2060.0,MAHARASHTRA,RAIGAD
Navbharat Times,Mumbai edition,MH,Raigad,2014,H2,Hindi,Dailies,2054.0,MAHARASHTRA,RAIGAD
Navbharat Times,Mumbai edition,MH,Raigad,2015,H1,Hindi,Dailies,1907.0,MAHARASHTRA,RAIGAD
Navbharat Times,Mumbai edition,MH,Ratnagiri,2013,H1,Hindi,Dailies,444.0,MAHARASHTRA,RATNAGIRI
Navbharat Times,Mumbai edition,MH,Ratnagiri,2013,H2,Hindi,Dailies,460.0,MAHARASHTRA,RATNAGIRI
Navbharat Times,Mumbai edition,MH,Ratnagiri,2014,H1,Hindi,Dailies,424.0,MAHARASHTRA,RATNAGIRI
Navbharat Times,Mumbai edition,MH,Ratnagiri,2014,H2,Hindi,Dailies,408.0,MAHARASHTRA,RATNAGIRI
Navbharat Times,Mumbai edition,MH,Ratnagiri,2015,H1,Hindi,Dailies,348.0,MAHARASHTRA,RATNAGIRI
Navbharat Times,Mumbai edition,MH,Thane,2013,H1,Hindi,Dailies,45518.0,MAHARASHTRA,THANE
Navbharat Times,Mumbai edition,MH,Thane,2013,H2,Hindi,Dailies,46271.0,MAHARASHTRA,THANE
Navbharat Times,Mumbai edition,MH,Thane,2014,H1,Hindi,Dailies,45111.0,MAHARASHTRA,THANE
Navbharat Times,Mumbai edition,MH,Thane,2014,H2,Hindi,Dailies,45119.0,MAHARASHTRA,THANE
Navbharat Times,Mumbai edition,MH,Thane,2015,H1,Hindi,Dailies,42305.0,MAHARASHTRA,THANE
Navbharat Times,New Delhi edition,DL,New Delhi,2013,H1,Hindi,Dailies,490658.0,DELHI,NEW DELHI
Navbharat Times,New Delhi edition,DL,New Delhi,2013,H2,Hindi,Dailies,503289.0,DELHI,NEW DELHI
Navbharat Times,New Delhi edition,DL,New Delhi,2014,H1,Hindi,Dailies,501239.0,DELHI,NEW DELHI
Navbharat Times,New Delhi edition,DL,New Delhi,2014,H2,Hindi,Dailies,505274.0,DELHI,NEW DELHI
Navbharat Times,New Delhi edition,DL,New Delhi,2015,H1,Hindi,Dailies,500197.0,DELHI,NEW DELHI
Navbharat Times,New Delhi edition,HR,Faridabad,2013,H1,Hindi,Dailies,17039.0,HARYANA,FARIDABAD
Navbharat Times,New Delhi edition,HR,Faridabad,2013,H2,Hindi,Dailies,18710.0,HARYANA,FARIDABAD
Navbharat Times,New Delhi edition,HR,Faridabad,2014,H1,Hindi,Dailies,17585.0,HARYANA,FARIDABAD
Navbharat Times,New Delhi edition,HR,Faridabad,2014,H2,Hindi,Dailies,19021.0,HARYANA,FARIDABAD
Navbharat Times,New Delhi edition,HR,Faridabad,2015,H1,Hindi,Dailies,17927.0,HARYANA,FARIDABAD
Navbharat Times,New Delhi edition,HR,Gurgaon,2013,H1,Hindi,Dailies,13832.0,HARYANA,GURGAON
Navbharat Times,New Delhi edition,HR,Gurgaon,2013,H2,Hindi,Dailies,20518.0,HARYANA,GURGAON
Navbharat Times,New Delhi edition,HR,Gurgaon,2014,H1,Hindi,Dailies,20594.0,HARYANA,GURGAON
Navbharat Times,New Delhi edition,HR,Gurgaon,2014,H2,Hindi,Dailies,21535.0,HARYANA,GURGAON
Navbharat Times,New Delhi edition,HR,Gurgaon,2015,H1,Hindi,Dailies,21128.0,HARYANA,GURGAON
Navbharat Times,New Delhi edition,HR,Jhajjar,2013,H1,Hindi,Dailies,1771.0,HARYANA,JHAJJAR
Navbharat Times,New Delhi edition,HR,Jhajjar,2013,H2,Hindi,Dailies,1917.0,HARYANA,JHAJJAR
Navbharat Times,New Delhi edition,HR,Jhajjar,2014,H1,Hindi,Dailies,1845.0,HARYANA,JHAJJAR
Navbharat Times,New Delhi edition,HR,Jhajjar,2014,H2,Hindi,Dailies,1993.0,HARYANA,JHAJJAR
Navbharat Times,New Delhi edition,HR,Jhajjar,2015,H1,Hindi,Dailies,1794.0,HARYANA,JHAJJAR
Navbharat Times,New Delhi edition,HR,Other Districts,2013,H1,Hindi,Dailies,3427.0,HARYANA,PANIPAT
Navbharat Times,New Delhi edition,HR,Other Districts,2013,H2,Hindi,Dailies,3968.0,HARYANA,PANIPAT
Navbharat Times,New Delhi edition,HR,Other Districts,2014,H1,Hindi,Dailies,3317.0,HARYANA,PANIPAT
Navbharat Times,New Delhi edition,HR,Other Districts,2014,H2,Hindi,Dailies,3845.0,HARYANA,PANIPAT
